sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity,lda_topic_0,lda_topic_1,lda_topic_2
4etE2X6t7GmyiuYLIdI8H5,0.49,0.8170000000000001,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.8079999999999999,168.115,230373,3/8/2005,68,0.0,0.9986793994903564,0.0
5zdUc1JRCImBYcDWgvFNpE,0.8170000000000001,0.8059999999999999,6,-4.606,1,0.0623,0.027000000000000003,9e-06,0.11900000000000001,0.805,110.086,224640,3/23/2004,62,0.5423570275306702,0.457501620054245,0.0
327k4Dy1RMww6xiTO75AIm,0.444,0.997,5,-3.198,0,0.196,8.240000000000001e-05,0.0407,0.34600000000000003,0.138,141.089,265480,1/1/2003,33,0.0,0.9991247653961182,0.0
64P3zpRsDHIk7YTpRtaKYL,0.523,0.731,2,-8.613,1,0.0559,0.0207,0.00046399999999999995,0.081,0.81,117.089,144773,11/22/1968,49,0.4086097180843353,0.5909327268600464,0.0
6tK5lSFUyhh4DxCTQhm8Ez,0.37,0.29,7,-15.452,1,0.0451,0.609,0.0,0.193,0.643,204.09799999999998,176680,1/31/1989,15,0.6441084742546082,0.355754554271698,0.0
2ycLWMwfbUN0nEMylXrxuF,0.674,0.64,0,-8.894,1,0.0554,0.37200000000000005,0.159,0.0771,0.735,96.67200000000001,259627,1991,31,0.2657207250595093,0.6809858083724976,0.053293462842702866
3x95FfMhVfB3ZNIufQ1IF3,0.606,0.184,10,-15.26,1,0.0327,0.966,0.00027400000000000005,0.0962,0.7929999999999999,104.491,180893,1945,41,0.0,0.9963300824165344,0.0
1RtnIF8uRwTLxmcR87V6Wo,0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893,12/25/2007,60,0.1718219369649887,0.8279507756233215,0.0
4JsRR4poQA4L4hpe7fB8P9,0.585,0.685,7,-9.411,1,0.0402,0.556,8.690000000000001e-05,0.134,0.799,141.583,238320,1972,42,0.18652349710464478,0.8132283687591553,0.0
0cIk2cKCVmHkcWe5Zo3ttA,0.33799999999999997,0.203,7,-13.607000000000001,1,0.0372,0.899,0.0208,0.17800000000000002,0.245,86.256,161373,1941,9,0.29069098830223083,0.7086965441703796,0.0
2gImbBWvXQWQ9ZDSQUWvNI,0.47200000000000003,0.33899999999999997,2,-10.969000000000001,1,0.0392,0.61,0.0,0.289,0.242,141.357,217067,7/16/1996,45,0.4520791471004486,0.5476911664009094,0.0
2HFczeynfKGiM9KF2z2K7K,0.304,0.73,0,-7.212999999999999,1,0.0443,0.0144,0.00213,0.135,0.934,176.702,258267,1968,38,0.8084090948104858,0.19114281237125397,0.0
0hRJNNyjoIlRcrgYVypM2Y,0.317,0.698,9,-10.214,1,0.0824,0.0016899999999999999,0.28300000000000003,0.0953,0.33399999999999996,162.132,517373,2/15/1975,34,0.0,0.9972015023231506,0.0
4qN7nSAVTjPfOOz0wkRQpM,0.621,0.645,2,-9.37,1,0.0352,0.0632,9.63e-06,0.0703,0.63,89.28399999999999,330373,5/19/1986,55,0.0,0.9988935589790344,0.0
0LXljhKMUgoLv8tLwZ1hmf,0.624,0.158,9,-13.059000000000001,1,0.0289,0.953,0.00135,0.11199999999999999,0.303,85.492,229067,1971,63,0.7601759433746338,0.2396036684513092,0.0
7utUSx0w24VyoUyKoWeXKR,0.705,0.763,10,-5.989,0,0.0467,0.214,0.485,0.122,0.665,103.97,303307,2004,8,0.1350071132183075,0.8646974563598633,0.0
55q7rylDWUZt7WjImvmPPs,0.34,0.3,8,-11.798,1,0.0306,0.608,0.13699999999999998,0.327,0.205,78.429,202813,11/1/1970,27,0.0,0.9966182112693787,0.0
2XCFlSBeoeMmP1L5jBqnqb,0.633,0.5820000000000001,8,-11.772,0,0.0311,0.00156,0.35700000000000004,0.11699999999999999,0.162,119.835,291467,1/1/2003,44,0.0,0.9963316917419434,0.0
1ot6jEe4w4hYnsOPjd3xKQ,0.59,0.868,5,-5.832000000000001,0,0.048,0.0962,0.000322,0.442,0.7979999999999999,184.34799999999998,230640,2/1/1982,71,0.8518334031105042,0.1479894369840622,0.0
20OFwXhEXf12DzwXmaV7fj,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.9420000000000001,178.946,141600,8/3/1969,78,0.0,0.012944144196808338,0.9820050597190857
4s22XSQoOFvN5HrXk9YZ3I,0.653,0.653,0,-5.164,1,0.0252,0.0579,0.311,0.33899999999999997,0.513,96.914,378627,3/23/1983,48,0.49863770604133606,0.5009483695030212,0.0
7tKyXCUKLNmPCXQey1mElL,0.402,0.27899999999999997,4,-16.474,1,0.0298,0.898,0.0029100000000000003,0.1,0.534,180.565,186800,1972,40,0.5845868587493896,0.4147220253944397,0.0
7BY005dacJkbO6EPiOh2wb,0.295,0.584,9,-6.696000000000001,0,0.0345,0.00038500000000000003,0.218,0.0996,0.228,117.2,271280,1/1/1964,70,0.0,0.9972008466720581,0.0
5xSBTdaKgLE0qJTUBWKo0t,0.797,0.431,0,-16.457,1,0.0625,0.414,0.0359,0.138,0.809,109.89299999999999,366733,1947,37,0.3083174228668213,0.6914425492286682,0.0
7iCPzBsBJmnyjkPpXeQDBl,0.353,0.747,9,-9.155,1,0.0481,0.0118,0.0018800000000000002,0.0583,0.9209999999999999,186.172,175587,1971,34,0.9903949499130249,0.0,0.0
5Lgcn7u07bHuqbOtXkN62u,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,252120,11/6/2007,72,0.9547351598739624,0.045127931982278824,0.0
6W26h4KbGUnEaav5VWIyJm,0.8009999999999999,0.38799999999999996,0,-14.594000000000001,0,0.0354,0.0498,0.00421,0.0525,0.736,108.071,349080,1981,51,0.0,0.9990478157997131,0.0
7p5a6p5cR4FewWQtySsY8n,0.349,0.8640000000000001,0,-11.395999999999999,1,0.0637,0.000433,0.8909999999999999,0.17300000000000001,0.47600000000000003,101.624,276373,1995,37,0.0,0.9984790682792664,0.0
5z17Oquw4RhTv8VaqOvDt0,0.7609999999999999,0.782,10,-6.58,0,0.0601,0.139,0.0,0.0648,0.7659999999999999,101.88600000000001,174667,1/1/1999,43,0.8187206983566284,0.18105655908584595,0.0
1LAKp2QUyb1jDaiG5uq0ML,0.253,0.879,0,-5.58,0,0.0949,3.78e-05,0.0116,0.22399999999999998,0.213,158.421,178960,10/6/1998,18,0.0,0.9974237680435181,0.0
4EcHkmvakeaAawZDhwx98r,0.319,0.943,8,-9.16,1,0.0469,0.00218,0.00015800000000000002,0.0604,0.319,77.918,372840,4/28/1992,25,0.0,0.9984614253044128,0.0
2Gy7qnDwt8Z3MNxqat4CsK,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.51100000000001,153205,6/16/1966,72,0.9191453456878662,0.08060364425182343,0.0
5hXEcqQhEjfZdbIZLO8mf2,0.9,0.45899999999999996,6,-15.557,0,0.0366,0.321,0.00399,0.165,0.9620000000000001,115.09100000000001,302693,10/23/1984,65,0.828055739402771,0.17182059586048126,0.0
1xkSCVXmWOyNCY605loBx8,0.425,0.282,6,-10.023,1,0.0283,0.608,7.04e-06,0.214,0.14800000000000002,77.961,81307,3/26/1996,34,0.09012331068515778,0.9093989729881287,0.0
6uJ1hWwc6Sd6K1SbBbcNZl,0.267,0.7929999999999999,4,-4.128,0,0.0347,0.0004940000000000001,0.000495,0.08199999999999999,0.32899999999999996,79.855,324253,2005,35,0.0,0.9987192749977112,0.0
4faiJXyBflUVVOOE9fxbeg,0.42,0.787,8,-4.467,1,0.294,0.0104,0.0,0.198,0.38,97.96700000000001,178808,9/15/2009,56,0.4561993479728699,0.5436710715293884,0.0
7KMILVTQdVS4zQ8ilTcpRO,0.48700000000000004,0.716,9,-17.689,0,0.0463,0.233,0.00445,0.113,0.8190000000000001,120.795,279200,1971,52,0.0,0.9942018389701843,0.0
34Vn9nKfztyLco9lJazy4j,0.377,0.395,3,-8.622,1,0.0332,0.61,0.0,0.295,0.221,133.296,253373,3/27/2001,61,0.22684523463249207,0.7729297876358032,0.0
7pzDaHQx6WFWtdx9PLPxcx,0.5660000000000001,0.424,7,-8.689,0,0.0392,0.669,0.00456,0.175,0.431,105.76799999999999,163440,1956,50,0.09044387191534042,0.9085882306098938,0.0
2EzTLbGTRB1tD47jN509wc,0.32299999999999995,0.479,0,-8.442,1,0.0329,0.563,1.4099999999999999e-05,0.203,0.22,173.062,218093,1981,50,0.2650792598724365,0.7346910238265991,0.0
1By78kkp659I6PkaO0avAC,0.898,0.506,9,-7.077000000000001,0,0.059000000000000004,0.0414,0.091,0.0281,0.777,104.34,409520,1984,46,0.9979647397994995,0.0,0.0
1PkoLMoX7j5ZVC0bnKhUY8,0.701,0.414,1,-12.339,1,0.168,0.544,0.0,0.251,0.731,108.64399999999999,173360,8/1/1963,47,0.8205378651618958,0.17923718690872192,0.0
31usEzDUXeGWAheRaCeEaD,0.6829999999999999,0.265,0,-12.735,1,0.0293,0.9329999999999999,0.0,0.71,0.647,102.08,149560,1991,54,0.0,0.9985942244529724,0.0
4BAhIRDG9GNeMvcigDKF7L,0.36,0.8809999999999999,0,-6.815,0,0.048,0.0113,0.0,0.0742,0.295,84.861,348800,1991,56,0.0,0.9989123940467834,0.0
0Lo7VXBpVj0AlfEtWlhLMV,0.9009999999999999,0.887,1,-5.928,1,0.107,0.0173,2.3e-06,0.078,0.46299999999999997,101.219,328333,1/1/1986,25,0.0,0.9992284774780273,0.0
4IVyX0UJzGyUk0MLiz1jVJ,0.615,0.177,5,-16.925,0,0.0465,0.82,0.00018600000000000002,0.135,0.38299999999999995,124.55799999999999,258960,1/1/1999,63,0.5765219926834106,0.42307186126708984,0.0
2J2hVpwVV25EK8Bvd3OgCK,0.904,0.655,6,-5.102,0,0.087,0.111,0.000167,0.0779,0.83,106.005,217667,2000,58,0.19082248210906982,0.8089349269866943,0.0
6N3oYlfZ2RPdjMYdHCRmFS,0.705,0.684,0,-5.7589999999999995,1,0.145,0.0353,0.0,0.20600000000000002,0.24600000000000002,100.006,242507,1/1/2007,50,0.03341839089989662,0.9664857983589172,0.0
2s45jzEVXjE0Y0Fu6CjG5u,0.64,0.33899999999999997,3,-8.08,1,0.0317,0.8170000000000001,0.0,0.0883,0.664,124.0,151400,12/18/2001,33,0.46549320220947266,0.5341153144836426,0.0
3hbTkJ0yFzHbawnKyhvTQj,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.99600000000001,224973,1/1/2004,76,0.0,0.0,0.9891199469566345
5cfyheAkmqThtjovwfQnD4,0.705,0.6659999999999999,11,-5.337999999999999,1,0.132,0.28800000000000003,0.0,0.0804,0.9440000000000001,171.503,235893,9/28/2004,57,0.0,0.0,0.9955410361289978
3LoSwP6htk35aV9wCM48w7,0.34700000000000003,0.78,1,-10.823,0,0.11199999999999999,0.00525,0.00465,0.299,0.669,147.855,208867,1983,38,0.74686598777771,0.2527201473712921,0.0
4la9jiqXYHQlEwbRhqYsd7,0.763,0.621,2,-9.908,1,0.0374,0.655,0.0,0.158,0.825,103.309,144320,11/23/1967,47,0.0,0.9983002543449402,0.0
4fXoeBGrVWfNKpdcmL8tw6,0.569,0.932,11,-5.659,0,0.0388,0.000496,0.0342,0.259,0.9440000000000001,120.85799999999999,300440,4/30/1996,49,0.0,0.9436089992523193,0.05489666759967804
0vFOzaXqZHahrZp6enQwQb,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.26899999999999996,0.7829999999999999,124.193,382834,3/1/1973,73,0.19574111700057983,0.8039673566818237,0.0
1jyiN9VttLaV0zma246f42,0.583,0.381,5,-10.037,1,0.0761,0.862,0.0,0.114,0.9570000000000001,187.358,172293,6/4/2013,24,0.11673017591238022,0.8829277157783508,0.0
1DWTFcfjHR8I98KSRk2ntW,0.7879999999999999,0.605,8,-9.003,0,0.185,0.141,1.56e-06,0.0844,0.898,119.74,257653,5/1/1982,39,0.32077425718307495,0.6791355013847351,0.0
7KnDRaA97mJWSxjmMRExHW,0.759,0.9159999999999999,1,-3.971,1,0.381,0.19,0.0,0.26899999999999996,0.494,102.771,285907,4/2/2000,32,0.0,0.9904815554618835,0.0
623lYBOJ7bLwh1bu3yeN5V,0.299,0.42200000000000004,5,-9.977,1,0.0285,0.0873,0.0,0.182,0.168,67.797,191600,1/1/1992,60,0.017856013029813766,0.9819166660308838,0.0
47TqCCnEliDp8NRDyIQoQq,0.7609999999999999,0.639,5,-7.577000000000001,0,0.0539,0.0359,0.0,0.0945,0.922,164.088,219120,9/16/1997,68,0.9021884202957153,0.0976804867386818,0.0
6C6yRggasbiztMFuhGPFaU,0.7140000000000001,0.51,7,-10.764000000000001,1,0.0314,0.272,0.00993,0.0836,0.871,127.20700000000001,290560,4/1/1983,34,0.0,0.9259056448936462,0.0728558674454689
7l1Y0OGQIIRHAdjXJ9mc3D,0.256,0.902,9,-4.535,0,0.084,1.24e-05,0.0,0.188,0.20199999999999999,94.493,188827,2006,9,0.0,0.9977758526802063,0.0
34XO9RwPMKjbvRry54QzWn,0.769,0.449,8,-6.757000000000001,0,0.0282,0.0717,5.25e-05,0.0851,0.48100000000000004,113.89,323027,1/1/2006,32,0.7908625602722168,0.20888353884220123,0.0
6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.8140000000000001,0.599,177.13,128200,10/2/2004,61,0.9938721060752869,0.0,0.0
4mvaqFKUdhLeiXEzVgpn9b,0.319,0.9940000000000001,2,-4.8260000000000005,1,0.207,0.00156,0.11900000000000001,0.182,0.0385,123.21700000000001,220120,7/8/2008,43,0.0,0.9977379441261292,0.0
03xqKkIVYcDk4PQACbWDdo,0.5920000000000001,0.41,5,-13.011,1,0.0305,0.316,0.0,0.14,0.6629999999999999,122.419,158840,1965,27,0.0,0.9985631704330444,0.0
4Lg5z4lC7u1GPSeYvHPPi6,0.654,0.539,0,-7.825,1,0.0274,0.748,0.0,0.168,0.8490000000000001,88.978,165920,1968,26,0.30519336462020874,0.694598913192749,0.0
3cjsHKrlHD2ksS6BoP1EdX,0.17800000000000002,0.924,2,-4.665,1,0.077,0.000982,0.193,0.15,0.75,172.923,471187,6/20/2006,13,0.24170979857444763,0.7577903866767883,0.0
1VMqkvlOqaH0HP0nsj1bx5,0.563,0.866,7,-8.861,1,0.0499,0.154,0.0,0.579,0.5820000000000001,125.884,259840,1990,48,0.5461442470550537,0.4536397159099579,0.0
4HPpZ0Dv7lnMwiOPQEMj1a,0.292,0.395,7,-11.417,1,0.0466,0.536,0.0,0.0818,0.341,121.339,430773,11/4/1969,36,0.0,0.9983839988708496,0.0
5LxvwujISqiB8vpRYv887S,0.469,0.5379999999999999,8,-13.559000000000001,1,0.0571,0.305,0.00011999999999999999,0.37,0.8859999999999999,196.605,176333,12/18/1969,76,0.9964599609375,0.0,0.0
2VSbEXqs6NbNiZSTcHlIDR,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,294600,1/1/2001,70,0.12578636407852173,0.873866081237793,0.0
3gsL7myY2VFRBeDLZUNHvY,0.8740000000000001,0.326,11,-13.302,0,0.131,0.0136,0.14800000000000002,0.0993,0.179,119.62,581008,2005,53,0.19941411912441254,0.8004471659660339,0.0
1ERza8JzFin9c3Keo8XQEX,0.402,0.67,7,-3.48,1,0.0322,0.0436,4.36e-06,0.16,0.14300000000000002,74.955,239693,4/17/2007,49,0.7491728067398071,0.25061336159706116,0.0
6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7,-10.687000000000001,1,0.0283,0.36700000000000005,0.00056,0.11,0.387,93.50299999999999,206267,1977,77,0.0,0.9972609281539917,0.0
2MLHyLy5z5l5YRp7momlgw,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.6609999999999999,114.62299999999999,200307,5/15/2001,77,0.4393378794193268,0.5602907538414001,0.0
0YnFg6z63sj1oF6lRPcE30,0.38,0.23,7,-14.587,0,0.0263,0.687,0.0017399999999999998,0.177,0.0681,134.143,290853,1975,35,0.26644963026046753,0.7332237362861633,0.0
4pvliyUwWMdxc2BZANwYKC,0.703,0.45299999999999996,9,-13.046,1,0.038,0.86,2.31e-06,0.276,0.9440000000000001,77.252,138627,6/22/2004,29,0.7315270900726318,0.26821598410606384,0.0
3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.6990000000000001,0,-5.745,0,0.0307,0.20199999999999999,0.000131,0.44299999999999995,0.907,92.96,211067,1/12/1999,77,0.7759239673614502,0.22388477623462677,0.0
4lU7OMm9xWPNjusCWVJcPY,0.462,0.922,1,-4.3069999999999995,1,0.0625,6.0299999999999995e-05,6.21e-05,0.0592,0.37799999999999995,129.833,242600,10/28/1994,41,0.0,0.9987908005714417,0.0
0TSO6afZViXH6OUlIMl6m4,0.76,0.6890000000000001,2,-5.9670000000000005,1,0.102,0.56,0.0,0.0662,0.6990000000000001,149.993,273373,11/7/2006,59,0.0,0.0,0.9968335628509521
2DNdEpV9UnsYjL6w1Dp1aS,0.755,0.9009999999999999,9,-3.1519999999999997,1,0.0893,0.0451,0.0373,0.363,0.9590000000000001,145.042,310573,7/29/2008,48,0.07278233766555786,0.9270980954170227,0.0
4QelFzhVgLomeQhvKrwM1S,0.376,0.24600000000000002,10,-9.802999999999999,1,0.0286,0.862,0.0,0.155,0.282,80.167,168093,1962,58,0.0,0.9980433583259583,0.0
1k5Jr3Ir3tXJLrI5ZsJ0fo,0.475,0.9420000000000001,1,-4.287,0,0.139,0.00141,0.0797,0.0939,0.17800000000000002,80.35600000000001,255400,2/20/1996,47,0.0,0.9975217580795288,0.0
4oOUtPPuOsktpRCjy8Rzvw,0.233,0.8590000000000001,2,-7.077999999999999,1,0.0354,0.000644,0.867,0.245,0.5,94.706,254173,2005,6,0.0,0.9977759718894958,0.0
1Kz2wMbhtBSyyQ3XGscw6R,0.31,0.52,0,-3.805,1,0.0285,0.696,4.81e-06,0.27699999999999997,0.635,184.71599999999998,170480,1961,21,0.9961298108100891,0.0,0.0
4pdLyulbYLCrPmDzWWeJIZ,0.499,0.24600000000000002,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667,9/15/1965,59,0.8499420285224915,0.1497584730386734,0.0
4B2nRNViRK1fZj4ShhfgSa,0.5579999999999999,0.317,6,-10.533,1,0.0331,0.8490000000000001,1.48e-06,0.0951,0.26899999999999996,102.287,275027,8/5/2008,26,0.0,0.998947262763977,0.0
1vGfZYrNSxT72PdgToMubU,0.418,0.7659999999999999,11,-11.415,1,0.0862,0.747,0.0,0.222,0.9059999999999999,171.755,178760,4/8/1960,47,0.7180495858192444,0.2817774713039398,0.0
1nNlcrztPD9F28C7UspCOq,0.633,0.615,8,-12.195,1,0.0309,0.00757,0.0,0.0254,0.873,104.04700000000001,147600,1985,22,0.14214298129081726,0.8575970530509949,0.0
0QjPiq9Wka9I1b4uzWETYI,0.616,0.6809999999999999,11,-10.773,1,0.0416,0.102,1.47e-06,0.29600000000000004,0.8109999999999999,109.454,180160,1/1/1997,54,0.9939259886741638,0.0,0.0
2U8i316GHJMluI42xqbThK,0.364,0.332,11,-11.507,1,0.0311,0.78,0.0,0.215,0.287,110.259,170360,2000,40,0.2654546797275543,0.7341739535331726,0.0
11dxtPJKR4E0wlSr0A0t47,0.5720000000000001,0.89,6,-4.138999999999999,0,0.039,0.00082,0.00937,0.564,0.765,158.03799999999998,219773,1/1/2007,64,0.12135157734155655,0.8785022497177124,0.0
7ujZ1M2mczT33j6uiexkt3,0.253,0.934,8,-7.819,1,0.152,0.00011499999999999999,0.21100000000000002,0.209,0.107,115.98100000000001,333293,1/1/1994,29,0.0,0.998443067073822,0.0
6zC0mpGYwbNTpk9SKwh08f,0.5720000000000001,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,225027,11/1/1977,75,0.6186786890029907,0.38089099526405334,0.0
5PbFJnvgubXadHRlt4aJGJ,0.337,0.672,9,-3.779,1,0.0493,0.0228,1.4999999999999999e-05,0.265,0.28800000000000003,126.12799999999999,215227,1/1/2009,37,0.5471028685569763,0.4526461362838745,0.0
5YHOnqIrjhRy5ThzFRWONC,0.0751,0.499,2,-6.9670000000000005,1,0.0618,0.0033299999999999996,0.785,0.0618,0.109,176.517,109134,1998,44,0.03177309036254883,0.9618583917617798,0.0
5Cgmx8kW7lkYgHjq04QJ33,0.516,0.34700000000000003,7,-11.412,1,0.0326,0.24600000000000002,0.0,0.14300000000000002,0.635,139.33100000000002,240733,1975,48,0.0,0.9983000159263611,0.0
5DiXcVovI0FcY2s0icWWUu,0.578,0.8170000000000001,0,-6.542000000000001,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293,1/1/1993,77,0.4300515651702881,0.5547835230827332,0.01516488753259182
1cZIQ4lNrZZxZb6dYp4nAK,0.602,0.5820000000000001,10,-7.074,0,0.0412,0.061,0.0,0.142,0.327,151.93200000000002,230587,3/12/1999,41,0.0,0.0,0.9916986227035522
2GYwDztj8kaYjv7us7Git2,0.419,0.162,11,-11.38,0,0.0362,0.925,1.06e-06,0.135,0.385,141.803,167173,1/25/2001,29,0.0,0.0,0.9876906871795654
1ceUkWq58YTJMYd2AvBkcV,0.741,0.552,5,-4.618,1,0.0466,0.10300000000000001,0.0,0.175,0.746,160.083,224400,5/9/2000,30,0.8284822702407837,0.17135263979434967,0.0
7d3cKDG22Ig9kZOS1qsq3S,0.823,0.8,8,-7.1979999999999995,1,0.0418,0.614,0.0,0.0935,0.97,126.315,180174,2017,56,0.9908643960952759,0.0,0.0
0BTGqPIW9acmhhUmENkq5r,0.687,0.583,7,-10.224,1,0.064,0.22399999999999998,0.0,0.106,0.21,95.137,303903,6/1/1993,62,0.7263140678405762,0.2734963595867157,0.0
27Q0lsG2b9ESRSSJYPhxzp,0.61,0.914,9,-2.707,1,0.128,0.00417,0.0,0.0771,0.784,90.76700000000001,151413,2004,42,0.7489634156227112,0.2507884204387665,0.0
6HU7bJNbQNQZK2XO54jfqs,0.396,0.332,0,-12.565999999999999,1,0.0573,0.218,7.76e-06,0.38299999999999995,0.503,79.352,99960,4/1/1974,20,0.10742350667715073,0.8922547698020935,0.0
2omuGph7CBAP4NoUJ4yJnL,0.262,0.9229999999999999,2,-10.314,0,0.12,0.00266,0.000102,0.44299999999999995,0.33399999999999996,92.72,71373,1/9/2007,18,0.0,0.9944508075714111,0.0
34VnYs7xwpscz3DkbTMoHb,0.6940000000000001,0.794,5,-6.611000000000001,1,0.0289,0.21100000000000002,0.0,0.33799999999999997,0.667,97.62200000000001,249600,1/1/1996,36,0.7016555666923523,0.29811710119247437,0.0
5lAXI4GRCeBJYAX821Q329,0.256,0.9359999999999999,11,-3.966,0,0.0943,0.000145,0.0403,0.361,0.253,200.56900000000002,220200,6/17/1997,32,0.04521667957305908,0.9544182419776917,0.0
2kaBq9EUrUtR1KHoaJZ4md,0.6509999999999999,0.214,9,-15.843,1,0.0283,0.722,0.0533,0.0958,0.496,82.598,186467,7/1/1973,31,0.0,0.9970747828483582,0.0
1NBHVgmOSr8cgS6Xdk7xCy,0.228,0.7440000000000001,4,-14.550999999999998,0,0.0551,0.00636,0.7879999999999999,0.741,0.568,150.94899999999998,283000,1980,34,0.0,0.9964326024055481,0.0
5DMTYRfjveX3SWcMtkH6BY,0.314,0.5489999999999999,2,-11.19,1,0.03,0.14300000000000002,0.0,0.48,0.5489999999999999,84.074,144840,1968,19,0.667600691318512,0.3322046399116516,0.0
69j0KoPJuwpnbGWrfn7Yll,0.6920000000000001,0.496,7,-7.332000000000001,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,11/19/2001,69,0.07213669270277023,0.9276703596115112,0.0
2gCQe48O4GMJz6oFBqnN9e,0.461,0.248,8,-10.277999999999999,1,0.0481,0.897,0.0,0.39899999999999997,0.40399999999999997,140.558,185600,1/1/1991,37,0.0,0.9978843331336975,0.0
5oE6INocVL9viDow5y8QNM,0.32299999999999995,0.198,4,-21.035,0,0.0354,0.912,0.0698,0.0889,0.289,82.37299999999999,236307,1/1/1987,63,0.0,0.9976559281349182,0.0
0q0Tle4IWMsGtHnCK1o6IF,0.479,0.797,2,-6.811,1,0.0271,4.34e-05,0.647,0.0909,0.8220000000000001,100.454,257867,9/26/1997,34,0.15592019259929657,0.8437579870223999,0.0
1WtkrKWpfFx75erK1VqtQh,0.34,0.336,8,-7.287999999999999,1,0.0289,0.765,0.00011399999999999999,0.126,0.0932,142.631,234053,1/1/1985,53,0.8430639505386353,0.1565708965063095,0.0
58RDwkonFMOkoytBtIQetc,0.423,0.738,6,-7.329,1,0.0319,0.359,0.084,0.0801,0.276,111.414,428800,8/19/1996,55,0.4860058128833771,0.5138266086578369,0.0
5PntSbMHC1ud6Vvl8x56qd,0.654,0.611,2,-10.45,1,0.11900000000000001,0.0337,0.000178,0.405,0.7859999999999999,85.387,235000,3/1/1994,69,0.18419408798217773,0.8156057596206665,0.0
67tgOMtxXRc3IvzNDX1EWa,0.488,0.588,1,-7.297000000000001,1,0.0293,0.00635,0.00251,0.11699999999999999,0.37200000000000005,86.995,293800,1/1/1990,27,0.992095947265625,0.0,0.0
0io6VQqmCT8Yz1faAqBUFh,0.782,0.675,8,-5.096,0,0.0706,0.008140000000000001,0.0,0.0978,0.6629999999999999,106.956,257307,1/1/2000,39,0.1674632877111435,0.8324404954910278,0.0
28TcG73tbc4iGrGBFjiBnR,0.575,0.8809999999999999,9,-13.012,1,0.0357,0.000117,2.6899999999999997e-05,0.147,0.6990000000000001,132.127,223867,11/1/1988,58,0.0968654453754425,0.902948260307312,0.0
7g796noAmjjQOibxStn85a,0.222,0.889,9,-7.994,0,0.136,0.0021100000000000003,0.0341,0.0678,0.0531,91.51299999999999,470960,5/3/1988,40,0.0,0.9986666440963745,0.0
23qDMWnwf8p0pr5slljB6i,0.725,0.733,0,-6.66,1,0.0242,0.508,0.0,0.17300000000000001,0.843,100.311,219827,2/21/2000,46,0.11981826275587082,0.879939079284668,0.0
2psM3gc6ZkCyTZdZHzqcmV,0.812,0.564,0,-8.628,1,0.0435,0.39799999999999996,0.017,0.0932,0.9670000000000001,109.135,240960,1/30/1996,29,0.26579996943473816,0.733722448348999,0.0
6TSBIfIbxuPDi1uqMqy1iV,0.498,0.72,4,-10.533,0,0.0674,0.14,0.000252,0.38,0.5760000000000001,121.89200000000001,220147,1/1/1973,49,0.502873420715332,0.4968389570713043,0.0
7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.41700000000000004,3,-8.74,1,0.0338,0.16399999999999998,0.00196,0.113,0.124,138.178,295533,6/7/2005,81,0.0,0.9978494048118591,0.0
5qBqBdfTEIWJwAS0Jm2F5R,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052000000000000005,0.755,124.47399999999999,229360,12/6/1965,68,0.0,0.9987903237342834,0.0
1OB7p2ulZT8Z8qkY5akeZB,0.667,0.55,11,-9.631,1,0.28800000000000003,0.015,1.1e-06,0.677,0.37,91.071,295200,6/3/1997,43,0.0,0.9950739741325378,0.0
5b7PFsHhtWAFV2AZC869Mf,0.431,0.9940000000000001,2,-3.7430000000000003,1,0.153,9.120000000000001e-05,3.3e-05,0.115,0.0617,110.26799999999999,270440,8/21/2006,46,0.0,0.9988646507263184,0.0
0aAnHzjVQxXyvmbOHGAsfD,0.478,0.7040000000000001,7,-6.2829999999999995,1,0.0276,0.00011200000000000001,0.0,0.0957,0.39799999999999996,88.01100000000001,251200,2009,45,0.0,0.9986937642097473,0.0
